mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.3513137627647981,7.806255641895632e-18,0.6486862372352019,9.909016707503848e-17,0.3342537878665216,0.6657462121334783
0.4731882585378682,0.0,0.5268117414621318,0.342119523417583,0.16164908268209563,0.4962313939003213
0.35057581310779795,0.0,0.649424186892202,0.4673614754663958,0.0,0.5326385245336042
0.4074317036181092,1.8648277366750676e-17,0.5925682963818908,0.36474994620963647,0.18479884219090867,0.4504512115994549
0.5084501235227696,1.3877787807814457e-17,0.4915498764772304,0.3448738667427836,0.0,0.6551261332572166
0.2934971074203985,0.0,0.7065028925796015,0.0,0.6860664576291576,0.31393354237084237
0.2978028012213386,0.0,0.7021971987786613,2.253471898105739e-18,0.4024889714900368,0.5975110285099633
0.5364052039501944,0.0,0.46359479604980564,0.0,0.2973848019290759,0.7026151980709242
0.368221437348703,8.239936510889834e-18,0.6317785626512971,0.06859260524319805,0.3769523476893962,0.5544550470674057
0.44541846132292134,0.0,0.5545815386770787,0.509929419512674,0.02817470556935962,0.46189587491796624
0.49098318433715427,1.3010426069826053e-18,0.5090168156628457,0.10076206084218481,0.46047369318502224,0.438764245972793
0.29082026782364695,0.0,0.7091797321763531,0.24495775958384808,0.15205622906111027,0.6029860113550417
0.5428719674114492,0.0,0.457128032588551,0.21224745552938126,0.23436321611614708,0.5533893283544716
0.4137089885688837,0.0,0.5862910114311164,0.08564317519210518,6.667843360785852e-18,0.9143568248078949
0.519934301549582,0.0,0.480065698450418,0.08597279998369275,0.2159829868663128,0.6980442131499945
0.3796102944761515,5.551115123125783e-17,0.6203897055238484,0.0,0.13230549631320013,0.8676945036867999
0.40634566192251853,3.491130995403324e-17,0.5936543380774814,0.1960362361566082,0.0,0.803963763843392
0.37290029229900495,4.336808689942018e-19,0.627099707700995,0.38278895218428227,3.1334985891350333e-18,0.6172110478157177
0.4661021441277204,1.474514954580286e-17,0.5338978558722796,0.0,0.2766383451498002,0.7233616548501999
0.37710809440236487,1.3010426069826053e-18,0.6228919055976351,0.35600184444526944,0.18897209800196665,0.4550260575527638
0.3112775130516054,0.0,0.6887224869483947,0.29457889139915794,0.0936924772359459,0.6117286313648962
0.4295628219842911,0.0,0.5704371780157089,1.6425306279526275e-16,0.10887079781160479,0.8911292021883951
0.4325973133454462,0.0,0.5674026866545538,0.0,0.6294749125524459,0.37052508744755414
0.49957333079353555,0.0,0.5004266692064644,0.40740321993909684,0.054361480581032205,0.538235299479871
0.4127788279857484,2.2551405187698492e-17,0.5872211720142516,0.0,0.41520461782330326,0.5847953821766968
0.5178618621642266,1.0408340855860843e-17,0.4821381378357735,1.934230059143938e-17,0.1998738915910321,0.8001261084089679
0.5913852689572637,4.683753385137379e-17,0.40861473104273627,2.394939856153488e-16,0.26062746698908573,0.7393725330109141
0.41906079895296494,0.0,0.580939201047035,2.076949932754123e-15,0.08028852822056849,0.9197114717794294
0.36315005384971805,0.0,0.636849946150282,0.5431931134951898,0.04572190973249986,0.4110849767723103
0.6790804639215627,0.0,0.3209195360784373,2.2785104747513582e-17,0.09344890807121524,0.9065510919287847
0.44758782179986917,0.0,0.5524121782001308,0.026247801525020726,0.44591992594160457,0.5278322725333747
