path,sha256,bytes
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-132928.html,4be432dc6ce2582a4168b62db0e23378724f10ece6b159f517e5db70536e0359,23505
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-132928_release.html,9fe89cedb3849ab5a2fd9898e9f7694da664970282a693465e1ba598c26a9757,26282
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-133041.html,4e54cbbbe725d8dca812ed6e755a4c4fca3c87ce78221dce36c804fc59c3d4f4,22719
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-133041_release.html,46176ea48957ba7d3f8695aecd07bac0ceb700fe6bf091359d1d1221799306cb,252124
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-209798.html,e60304bee725f370ca2050f58a7664b60195051f33188e6bf90cd6f0e492cf0a,23129
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-209798_release.html,ae532f7da82abc8b175a6ad1df57229b21d92f79a260a4790367c5b24b554c4c,274368
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-209829.html,430f08ef06ac41660001c78a9c5e46db9143ac6d20a0dd84fab8d704cfcaa7e3,23566
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-209829_release.html,91ecd325601cd185ee98fc3e53644e9950bf5d61cc63cacd1d13ae563bcd1a9f,30005
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-262260.html,0f3efb5108c1cfa8a3eca8b9b59fdf44ae496814571f6383bc5bcf9a1572ff63,22696
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-262260_release.html,d26229f05666df303c238bfbc405f188d4a4e91d2102f44081696d32aa8c34b9,15701
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-275047.html,153963af5c4e3304d3b877545d297f758f3e98eeed5ef0146f89ac2e06f4443e,22518
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-275047_release.html,f14ebf22f99ca1785810045159fcfd9a7516503aa65a6aa98cc6f03e0b650386,27476
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-275056.html,b7fad0f126e8172143cb76c086145f5c75132c276726e9ea555c1f733eea91fc,22800
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-22-275056_release.html,d17165c8f006fb886dfe078c695767be5da20df91810820d16b24912a349946f,162268
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-017576.html,bad51b70b1f9f3bea728843520044735f684a4d4a7945ca14be1cc4f183c0d12,23872
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-017576_release.html,e8234f284093aa077240d3b9c5036b0484c165ec0c25edf4f547a4d9d2eaeee4,226276
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-017580.html,e738c7e1de944cb1a5b624d4fe67c60b5268acd2c76c77cd6698ba18b4ac8513,25158
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-017580_release.html,21ca5b612a4b9accca52d02f564881fe269643adb9da831f544b7582fdd0b7e7,27276
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-130465.html,7a6a985e1996c00879cc889948a9a0282f04c116fde575fb4c785b30f597e2b7,24629
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-130465_release.html,4640f93bc323f088f22ef30953a52f80d07d6b9084cb85e8bbd67fbd2feec6d4,231131
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-130466.html,6feb6719f3863d1f462cc8dd6fa49c2233f3f7af8bae646e2093b7f986d2f72a,23149
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-130466_release.html,4459f8b07a46201b1c0015b6731e26ac641fea22ce5e14a93da8f3afc0b75be8,27952
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-199106.html,532eb03a3fe6404b4d0930c544a6cc19284e8452139c01bdf16a438bcc5d597b,23096
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-199106_release.html,42c7d870aac9d57f223bf366c477b829c5b23ae9ff9077fdfad01d8c6c1f9649,263109
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-199107.html,68338df970f0576973171ab7f937b1b7df9f583645f7684199b9d0490a6c5560,22206
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-199107_release.html,dd52e7f92cbafc64d950a2f1493f7b7ffd7fda975e6189225253a4dc1852fd84,29983
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-267221.html,3d4e74e4d649f7fcb462bf595d0dc0c4936e33fd75857990e73b8ac06da1e1b4,22855
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-267221_release.html,09935600d4d4a0c72c39b425c44246f566d807eedc3894dc67460be476097987,24042
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-267222.html,5bd06418c976192b5ab9ea46dbadda6acc9b7aa673dfddfc4c57eb19f407cd53,23395
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-23-267222_release.html,eeec20e5ec5fea78dbc6b4d0a21848311eb5cff93b99d0b8abc4438c6211a757,145953
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-018111.html,a4e196f6c5724a3f8f29d5cab33512401ce24dba9c601c20de70fc9c6df4dd4a,23236
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-018111_release.html,a38ae84f582691ea67b2b33f82aa2f4bcd232c7ad10d5ac8a3651ab7f3a975f6,215672
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-018118.html,fd30ed553b8088e9037201f1530969710fe428c38eda6b721af0936f5d06d35c,22841
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-018118_release.html,c6816da283e8c429ea852c6a1ec99eee331296327320cc8f7add28bce411d7a0,23675
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-130672.html,eb0ce9c8f4bda33f0e77effb9632c4be7e80e790b2d2e37df60d035f6efc35e7,23600
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-130672_release.html,d0ed81ad152ae96b02c606635c34760a058f8b84c8a339a62db8c64f004f5fea,264275
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-130676.html,6184b050dab4b5e95bcb60673a15a1e4a9213d843c536e2f48114c26361dafac,22808
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-130676_release.html,dafa54ffc1c8ba51d92dddc8a3d68b7d13d519f0ab59ee10e2f79f37df3a7ed0,31883
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-187540.html,c4d83b376170f4d6aac72406e181ff7f7666c7bb348d9e8fb46710a80a748fae,23259
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-187540_release.html,f73334eb1106c7b0969aec66eee695f4355e0b5d41366770bc2b1f0ca3f5b39c,279198
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-187545.html,754366a773d757cabd2682ca74ab30c8bee81e2cbb578fba06c294fb03c2c122,23896
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-187545_release.html,5fa89567187efc3903beca0798a8933625da268248639ea7c46904afd9d25ff8,33025
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-246614.html,c5518e2ba5a4fcbb8cdbf165c71029e746a6abbf4078604e0de5efb812ad3dfd,23609
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-246614_release.html,196189ae0a7563cc13f1e3f16b670ba83b5055b357ca6ebb57ccb2304641a17e,198171
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-246616.html,b2c1bce8c01e2130cadd5012dcfae91e66c814dc7363199c367de92175042793,22562
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-24-246616_release.html,e55a4d77ee483536f433fd90be5fff6ccc6711e6371404945a3df66b6d6581f1,26168
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-019378.html,a89951adf8bbb4d8adec82400a4999edf93a456ef6ad9749bf84a2a5c3ab68ca,21915
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-019378_release.html,92a57bfbfff8bf676c94d2e015257605bb963f344bf7d89cb11d2fae64909cb1,25166
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-019386.html,fd116918f85006fbd2930e66851409c32960e43fe7c4ceb9b4867cd299e069b4,22806
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-019386_release.html,e9ae1cb0c2fa7dbfb63304876ea08a457790aa27719b0a4bd8e6ba3efdc76633,270585
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-103769.html,aea0544f7ca25ea89e8db69f7db56c939b5b61d44f9edd26410eba7740759fad,22756
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-103769_release.html,a58367efd919827d915161f40e878df270e2d1825490504f89fa23b0bc0ccfdc,268539
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-103787.html,362e25ceeaf81775dc4599fe589e111f09b589ca0be23ea132363dff81afd9df,22791
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-103787_release.html,324e11e5e9100e0287a0c3924381eb7c82b388ab7de299238d552a7450c6c12d,29344
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-174450.html,c1e27646824c8651e10622e9fdef4da6234f7fa58392581c8e3bf03bf76b2d4b,23682
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-174450_release.html,040768d2c550c02ae4f696291659e1ff97b8f1426516bbf7759f680683bca582,282061
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-174452.html,97e53cb3816d1bb5c2fb9d2a6482febc1651c7feab791b332a84e9ed7fd7504d,23561
MTRN/experiments/historical_attribution/sources/earnings/CRS_0001193125-25-174452_release.html,0c917b808dc2b5982616f2c1a3ec1f204d66eff99b6d490028f4a517180a5395,32445
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000004.html,52eaee483968e6b89c6ecddbe3b5d503f1563409f0177bb6fc458a14dabfe663,42384
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000004_release.html,14f9ebe7d13b8b2aca533cc23517f06a5f72bca17e649a1c0df7144e90fba0c9,317322
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000036.html,6e7b6d7920a3350f993d402aad984e9d71099972932a4c72f302309d649cfd00,42372
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000036_release.html,5dc09945edf53384905e65313a890a94b82d479d331eee35ab7d996975a47df0,239300
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000064.html,1c05eba3a92742a4a2fe67a48221431138f7883c8920f8a05e246833554427cf,42302
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000064_release.html,1e16ed28fb66d16edc6515d9fd75b680a17f284b49918bba5f25ce1793f65c6c,314883
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000075.html,7c1bca3762398e69a85a7cae07df8110012f2711e7f95193892f9cd30a4ba3ee,38883
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-21-000075_release.html,4de3cdc47b122fc84f640c9c012a22a1186198625aa6c92252aa6ba23fc812ef,316605
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000006.html,73a8e033b8e73cd213055a5d67136d39f14ad81a59dce7766655847602b4ff05,39045
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000006_release.html,8edb54a95341f2445ec8ede59bd0c2d137a7a9786d976e78543ac2e121f25c20,323423
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000021.html,74bec5e2dd9eb624bf907ec08621e4f8df6073818d576426be37f9863c72185e,39026
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000021_release.html,3bf56fc79bff2a2fa54149e1094cb1f435114efb8b7153d9260ac4c1ff155eb4,245227
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000038.html,301392129025cf3377247109507ec29fe73c116a00cf0327fed5e8f3b3f4c397,39028
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000038_release.html,f60338495d94d8456d36ceb9634271516d15b7d1a4d2f8c1f4fcd403118da8ea,297668
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000047.html,c1b3d675072b6c0ffe7925e4bf8da6ba815819d6a29bead21291313a53959049,39038
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-22-000047_release.html,fa583519d7cdc7501864e2ab9689a40e40eef9b3743a4a394722bb0d0d3f2450,335447
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000016.html,979a11c0dc3fe0c8bb2760477e37955030df0fe8055be51ecf7dffcf589059fa,39044
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000016_release.html,e8ed6f3968e642f7c736e51407937d3ffa0cd59906e4b42faecba5816ec694ad,340485
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000065.html,7d0ba304b327d7d6327c0d64c0517cb2c08795a656344b468672c74131bfddcd,39516
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000065_release.html,a34d87ac8b433d8e9636a955b7fc09cd471c55998d202596a035db146737309a,296969
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000077.html,94380260def54f979a6f99459d8ba5f035a8add669b4d6cdc4759b82ac0b8eb3,31295
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000077_release.html,b65bb9b24939e04510b18866e97274ae155a31d5369e919314067a6729fe9630,382420
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000086.html,2787bae22d90022010b18e50de1f5b2d9ac79513161c423bc18f2912f3fc4fbd,31297
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-23-000086_release.html,8e82bbda181383555b8d5a46384b4dc4c016e97a8d298950775354f29bb472b4,387170
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000005.html,3dda461c5bbffe6126e1d596324287bb22f3fedb8645a7131554bf9f5941c3f8,32500
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000005_release.html,ea07a51061c0e1c8db5833aba7c7e2b753a1fe04bc07129a3b4b4926522bf19f,395986
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000037.html,e0234c9d743fb919fa7def6d9bdaed46572b8f95a3cc82138ea38c660e259595,30929
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000037_release.html,368012a233ee8baad7f79d0acd1ac68ca7f0066e9a828fefdb59f149e727003a,294586
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000049.html,e365225a501072353356f71fcd2a03b512f724316523edc842082deec984b3c7,30941
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000049_release.html,3ec01111935d68eca75dfc1d864cc519406b29229416a6c9377a6f4fdfae7f1f,371655
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000071.html,408846f785c82e13c0d4ae7a01b38039c37800ccede5457b0a82525da7214c5e,31004
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-24-000071_release.html,a40b1a0d1cf648d8d46b087e19d475198434a955d0104a8bbe8259b3d87260d1,378059
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000010.html,7c927f71b8814e367d0999ba582b4c4a83985228932d8e5dd201a0335ca938e2,31153
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000010_release.html,bbba03390c9e741063a36dc26fd4a53a1f871ce0e6cb88c0f7297fac72247feb,370614
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000056.html,1b1d33f9532e5afe74365e9762e1261c5181ad545c9194e662745c3831e1d504,30937
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000056_release.html,766b43862da80956bdacdff0762c0be1b0d452137fe9291d78125f9721882c91,261680
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000075.html,008c23bcbdea73c10c0d0b16445a58c62458e74f83479cafde32fa8291264193,30864
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000075_release.html,5c1a3b72df8e6414c756438283fcd9741d8c84f306ef2e73b18fcf5f73d50b31,324108
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000099.html,6b883510080d6f4a8c0425476e4f3bc6d5c7589137e7ee8eb47f45513f0dc26c,31460
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-25-000099_release.html,d7f0963d012d63935d3b713978c4611f06c2d3cdcb240fd159231087b6b859e4,334249
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000009.html,131d2a264db680ae3fd86e1eff9adeb44c1bee67e00910d0ee2796d40e0b0087,30532
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000009_release.html,563d2722f5a6099b00ffc9c90af57ccb0faa3d5531abb5de95162e7e398de782,334583
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000099.html,ab883d3db762d38640ec1c18eeeeb51ec80e81dc0f84dbe9033690aa0fbc1ea6,30548
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000099_release.html,07d179fbf457ac75f31a8aea596d4ebb1cab9014f0942be52f1ddb1d94c52821,235082
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000146.html,d23d95b2a706d5b5fe7a35ceefbdd4542fe1d5a95395bb791f4a18b1a000d39d,30713
MTRN/experiments/historical_attribution/sources/earnings/ENTG_0001101302-26-000146_release.html,1408a99c806ab034b66370fd842dfed6dec81a09aba897e986f33098af81d85e,311808
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000008.html,f23d86c32e96f438e19fcb5d4cff84084fa3ebe89c34dc225af6a11daed7745b,41822
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000008_release.html,be337a20a1d28eb5cb73d100f8c3f1c13dbd3936a07e32053820aff2b4948eb2,697613
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000042.html,87a731910075536dcdf7ed747b02e37630c63e55461ecbfad53468f701706562,42512
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000042_release.html,159cd04d4e567da05b8f6a9d788046b26d6f51fb478ad86888f72e3400f93b10,247213
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000076.html,dc64d1d2ecc53f15db1691f867c785b857a887ce30a16b62d9443f6598cb1b6f,42515
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000076_release.html,7f2f23add36b21a7684e73751683a171386eab61daa2dbb641853620a632a061,343609
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000104.html,0bba2a9c8da73c3483aaaebd89d7f0cc01e273289924c5fd1d0e843bd44504d6,42185
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-21-000104_release.html,66953703a26d57903c69f15a07fc3061c5e313701c29e76d63e76172ddf973c9,351353
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000015.html,735ea940636559f9153791fbb3bc0c00d8b5fc260eb194deaeb97e7b734f76f6,42083
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000015_release.html,0f3ff9307ed9fe29dffbbe0dc49eb3c135ff9c2de6d86fcafb21ab762e7d8c80,379576
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000059.html,f9bc9432a227ffcc87bab72a2ab5ba1ec9d324e39e7fae8b8d064292721821d0,46935
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000059_release.html,a0c7313e71038fbaa57b71a78e34201a810ce47b1616cfd2219f9b07d5697ee6,928366
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000070.html,0ff2fae280acf303793ff80593461f1036b9e1f7d22207ccf130edea7905202d,42189
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000070_release.html,85390cabebf9f617bf53daeb4fe7ab0b17ceecea3509bf009053b44a81364bb7,339398
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000123.html,8f6e8e7b116e003bb9350d08d3180539ddd387246108255b26da35b576203a9b,42367
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000123_release.html,06037e80eee23a96d75f6b512ddfb9df86ac87d771cfd9b5ffc44d9981d5039d,519154
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000154.html,9411c046f728ee766008c84d2240fd87af97e46cb4b416c0155456aafea1d94a,42956
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-22-000154_release.html,cbd447e6d0c78d444d10d89d9a130167ae6e8c4ee60ded1fa7a0aee18c2f536f,537591
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000015.html,f07cd953cdffe333f71d3c1cfc548517d956b90d5443c313bf099971004d576e,42119
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000015_release.html,a460c5201341dca300756b9f668c06e959a01be90586173568306856a53cd70f,556322
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000062.html,e5c0214cc6fb4c68b360a785c56cbff2dec5ea8a885de8004eee449ec39f70db,42139
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000062_release.html,e8918548c73c6e7cea13cbd65defb7474e20820b1654bfcc7f2f8b99bcefb70b,343653
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000121.html,a454bb823facc45d01fb910e059735444fb84a49845a50d4d9cf8fdc0e468fa6,35019
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000121_release.html,fc034bf7bd19859c34d08deb162b7878373fb50c9d950aaa9a1b0f0a59c5d933,604688
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000149.html,0f94008f251d737783770a8febf1b5e8f2e884af1b1fcd35c122b0620104c2a2,35033
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-23-000149_release.html,3c8ec42e072004119f04675278e13b14f43a9484d47be90db700a6b56d397622,625869
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000007.html,1095866e4f0881151c4480e203831c512e74e1c13fbc2aa77bc61c67e0b0cfab,33311
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000015.html,5d801cbb5712ed6e43327c9953acb046dcb1279a03885d19b392731cf087330c,34041
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000015_release.html,1a5484d5c7ca11ab7f0c18f6e4996072bcf8323b0738f1c069109022742857fd,628293
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000063.html,6425b427180da576792fb43a67ae729da79b5f9a70afbc2f334a9ef9fb7f6f7a,34257
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000063_release.html,0794eaeb6d8a33fd6ddc02b1a6d0c073f1e0de81c4d20c072cac8739289d2194,366515
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000112.html,0b515e6c9c86a5d135b834c982a5aa76b05f6dcb82c4ceb568d95033f66b9f13,34320
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000112_release.html,f12100cc69eb904341d0a941d38cd04791285de0f5cf73d22ea29db2cba76467,604458
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000143.html,7cfefbc016e2c7e78321b0df273d4429d58664e4c6b8bf3ccbc8565caacff374,34301
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-24-000143_release.html,b619914bec3764955a5a7ca22a6dff26c77b11dd6a4964a7ff5ed930cface4c8,632285
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000019.html,4a969b21b28caeec8e575456c17425ea8a687b5d13af8e096325bc0dd728a724,34828
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000019_release.html,ecd3cfa521e881bff64ee1468cbefb59fbd6cebf27c8dc2a4168be069e4ed3bc,625144
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000056.html,09b8a4cd834ec7d76e5d29b887a728f0521abbeafa2b34c2d26c555690aff1f0,34278
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000056_release.html,9cabe8d5883cc4bfdfdb15b16c4ef1a55512445d986d9ebc4e0e4606f7c52362,384120
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000140.html,cd2ac4dbb65ba608d83a055d3329ce4757f731a5472622222e76c1980e8a944e,33895
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000140_release.html,9b123084219c327b500974beb9e1664fb3b96a42df3fb48e8b3276544fa96708,598691
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000186.html,6d01407dd9fa1b9a9b9e7a3e9b9899158b7b5572c588a7763032c052bdd662f1,33906
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-25-000186_release.html,e58eeaae2119e635d6e92c4e688c62e1549b36ed3be407dc19901e07f5f3342e,601212
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000002.html,e96e17dfa65748720617af1fd4d0874d4cdc309f660da57a6c5da98b66d8b86c,33687
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000006.html,b2351b5225feff14c42d2e9382b480f509d5c901987a4a29f826483fc3fec35d,33875
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000006_release.html,a4417dd01fb67a368e1fa46de3a2a66bd5af59c2810c50698a3c760aa3286745,642869
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000026.html,ac47095346188ea5a50b4b5dfc229527a685ec4906b5d6ad45e4dcc9a308cee5,33919
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000026_release.html,c20f5cf95984a6d192dee1f72968dbbec0359a8aa1bba37367d097365ea3ca38,368119
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000042.html,0920d20e9b49c836fabc80ec1021e4b1540cc7460eb4b85af9c437e6aafd292c,34237
MTRN/experiments/historical_attribution/sources/earnings/MTRN_0001104657-26-000042_release.html,6255b8a27033ae063a8b3d98c0ac324b48219261e006373bd7696c11ffe5831a,628773
MTRN/experiments/historical_attribution/sources/french_methodology.html,d185344d23ee3084bc6f445f53312221bf5b1ecb811e1b821a2fb30626c31437,245739
MTRN/experiments/historical_attribution/sources/manifest.json,780eae901fb2fdd0e7b7abec894e917dccc6e8caf008a2e5fdab8a6e201b934e,109427
MTRN/report/company_filings/10-K_2022-02-17_mtrn-20211231.htm,e8373f5a2cab6d621c8ffa7f9a00c5934fabf2f2e33f9cc772f1f41c7d1ec0dd,3733210
MTRN/report/company_filings/10-K_2022-02-17_mtrn-20211231.txt,e9d4c334723c02d067463c286b32a0e4345c2f5754a75651bc9711c25917f33b,311792
MTRN/report/company_filings/10-K_2023-02-16_mtrn-20221231.htm,3d4635c97d163893f23b00b55d4a13839f1272cbd0f38bccdb129864340179b6,3609724
MTRN/report/company_filings/10-K_2023-02-16_mtrn-20221231.txt,1a7a2ad33b081c2388bc0adcf65b8fe5e2bd185665ce1905699ef92325f5c5fd,311545
MTRN/report/company_filings/10-K_2024-02-15_mtrn-20231231.htm,e96354a4a59946d1f58475650737d446a4747a064bd86d1e40808c36e3733f2c,2673220
MTRN/report/company_filings/10-K_2024-02-15_mtrn-20231231.txt,a3a6ae3946747a2878ea92adc508e3527f4502c80f2bbebe601b387fce08dcc5,297773
