ticker,release_date,eps,eps_prior,earnings_change_scaled,operating_margin_change,car,leverage,release_path,source_url
ENTG,2023-08-03,1.31,0.73,0.0056011586953802,0.0688997209055864,-0.0072795511875547,0.05432914911340662,sources/earnings/ENTG_0001101302-23-000077_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130223000077/
ENTG,2026-08-04,0.61,0.35,0.002076677366913,0.0524707319169794,0.0946963836867511,0.05273936259149058,sources/earnings/ENTG_0001101302-26-000146_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130226000146/
MTRN,2026-02-12,0.31,-2.33,0.0168035133966262,0.1099080023073336,-0.0133613473752091,0.05268743984466571,sources/earnings/MTRN_0001104657-26-000006_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465726000006/
MTRN,2025-02-19,-2.33,0.93,-0.0326849816505178,-0.1534229848818837,-0.0019588217454965,0.051851005502369624,sources/earnings/MTRN_0001104657-25-000019_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000019/
CRS,2022-07-28,0.05,-1.18,0.0414560160713568,0.211326990945825,0.0806905840498446,0.05068859377166166,sources/earnings/CRS_0001193125-22-209798_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312522209798/
ENTG,2025-02-06,0.67,0.25,0.0040423483525684,0.0521238269617963,0.032980188651264,0.05016943909098878,sources/earnings/ENTG_0001101302-25-000010_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000010/
CRS,2024-05-01,0.12,0.38,-0.0030338390811965,0.0538708293115898,0.1747704160048488,0.048920531975949075,sources/earnings/CRS_0001193125-24-130672_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312524130672/
ENTG,2026-02-10,0.32,0.67,-0.0028597107749442,-0.0491908436449538,0.1196026556113549,0.04850251191721354,sources/earnings/ENTG_0001101302-26-000009_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130226000009/
CRS,2023-07-27,0.78,0.05,0.0127667015757941,0.039338090563501,0.0318441106897807,0.04826991015182672,sources/earnings/CRS_0001193125-23-199106_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312523199106/
CRS,2025-07-31,2.21,1.85,0.0012692592243501,0.0647752240058172,-0.1043628246414215,0.047582053032462206,sources/earnings/CRS_0001193125-25-174450_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312525174450/
MTRN,2023-02-16,1.38,0.95,0.0048516305238113,0.0511364484994858,0.25984832509746,0.04730163053210314,sources/earnings/MTRN_0001104657-23-000015_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000015/
CRS,2023-01-26,0.13,-0.61,0.0168411475450113,0.1185715294893329,0.096731197927435,0.04727708290870395,sources/earnings/CRS_0001193125-23-017576_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312523017576/
ATI,2026-02-03,0.69,0.94,-0.0020530508901367,-0.0332034645083879,0.0896732471544126,0.04725387547901189,sources/earnings/ATI_0001628280-26-004793_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828026004793/
