task,horizon,ticker,model,window,date,variable,status,stage
return,1,ENTG,financial_valuation,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_financial,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P1_financial,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,financial_only,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,financial_valuation,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2023-07-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P1_financial,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,financial_only,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,financial_valuation,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2024-01-31,payout,readmitted,exclusions_return_ENTG
return,1,MTRN,ridge_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,lasso_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,elastic_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,forest_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,boost_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,core_ridge_financial_ext,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,core_ols_financial_ext,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A1_market,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A1_market,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A2_financial,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A3_valuation,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A4_momentum,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A5_risk,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A6_industry,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A7_business,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A8_transform,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,A9_interaction,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P1_financial,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P1_financial,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P1_financial,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P1_financial,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P2_valuation,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P2_valuation,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P2_valuation,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P2_valuation,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P3_transform,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P3_transform,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P3_transform,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P3_transform,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P4_market,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P5_industry,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,P6_business,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_only,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_only,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_only,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_only,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_valuation,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_valuation,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_valuation,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,financial_valuation,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_market,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_market,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_market,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_market,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_financial,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_financial,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_valuation,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_momentum,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_risk,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_industry,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,without_business,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,ev_ebitda_proxy,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,ev_sales_proxy,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,claims_proxy_sensitivity,expanding,2022-12-31,roic_proxy,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,fcf_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,fcf_yield,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,mine_inclusive_fcf,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,ridge_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_MTRN
