ticker,date,model,aic,bic,mu,omega,alpha[1],beta[1],alpha,beta,gamma,external_scale,loglike,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,pe_percentile missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,pe_pct_change missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-04-30,arch1,6501.443101402554,6516.85970240239,0.07132888838304972,9.377913231791625,0.08991435252643235,,,,,,,,,,,,,,
ENTG,2026-04-30,garch11,6434.816006381692,6455.371474381474,0.09611746287942688,0.07651458967052341,0.02820761109188234,0.9660102404987356,,,,,,,,,,,,,
ENTG,2026-04-30,garchx_market,,,,0.10188982316716096,,,0.020699595667942022,0.9538346269552426,[np.float64(0.18246927785540182)],[np.float64(1.1575191002723149)],-2046.1348098565309,,,,,,,,
ENTG,2026-04-30,garchx_industry,,,,0.10185299035885342,,,0.020698872761573568,0.9538413728035094,"[np.float64(0.1824334575410799), np.float64(1.1216721443932509e-19)]","[np.float64(1.1575191002723149), np.float64(5.05591154581428)]",-2046.1348099195875,,,,,,,,
ENTG,2026-04-30,garchx_business,,,,0.03212813742972209,,,0.013443279020281206,0.9612488909152359,"[np.float64(0.15556497404755337), np.float64(1.1367362931756319e-17), np.float64(0.0903519034363342)]","[np.float64(1.1575191002723149), np.float64(5.05591154581428), np.float64(27.57010168789971)]",-2038.688632181551,,,,,,,,
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,market_return,-0.030631992267767867,coefficient per training SD in target units,0.011629277390033497,0.041840586048885825,0.0178144970166732,-0.09143439756532108,0.1049382122377023
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,market_vol,0.03593141537492708,coefficient per training SD in target units,0.009154878611938996,0.0051053025552168126,0.0078961240143051,0.003215810833840521,0.031413181019773466
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,smallcap_return,-0.014856917851969954,coefficient per training SD in target units,0.009187579054439104,0.055710645676060044,0.01187538163608225,-0.11745757684423258,0.13451706515493086
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,yield_10y,0.03753180165316819,coefficient per training SD in target units,0.027252767730239845,0.011752550495863445,0.02608500003814695,0.006290699750184978,0.04610089907646177
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,yield_short,0.013807806767941223,coefficient per training SD in target units,0.021863145275869092,0.018782490986079096,0.01749999999999995,9.150000354274891e-05,0.05311850175857539
