ticker,date,model,hyperparameter,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi,stage
ATI,2026-07-31,boost_full,1,loss_transition,0.0,"training impurity importance, noncausal",0.4724409448818897,0.4992399207605467,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,ebitda_growth,0.0,"training impurity importance, noncausal",-1.3054677398650758,5.787244002482238,0.0837163493105712,-32.25721254355399,2.072605708894743,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,gross_margin,0.0213376651278249,"training impurity importance, noncausal",0.1540927947808332,0.0403886763430527,0.1504763775660544,0.0518407452306514,0.224406361127915,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,operating_margin,0.0,"training impurity importance, noncausal",-0.0070237566903368,0.1693544527694363,0.0684489000278474,-0.4925526828730094,0.1481998690813877,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,net_margin,0.0,"training impurity importance, noncausal",-0.0451682034391083,0.1714442763901408,0.0067390698969646,-0.5890184252142253,0.0984258571531255,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,ebitda_margin,0.0,"training impurity importance, noncausal",0.0358728714303141,0.1631067774334992,0.1082706766917293,-0.4402927439226214,0.1840061095352389,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,roa,0.0,"training impurity importance, noncausal",-0.0155909456757139,0.1044097114979933,0.0054294784783998,-0.3243549759001984,0.0883547698266871,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,roe,0.0,"training impurity importance, noncausal",-0.0586577542334334,0.3885637413827726,0.0357221935198169,-1.2460419341035514,0.3396585224688908,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,cfo_assets,0.0,"training impurity importance, noncausal",0.0369287434170849,0.0418012191446217,0.0376650030318578,-0.0313968036637473,0.1533625020838414,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,fcf_equipment_assets,0.0,"training impurity importance, noncausal",0.0024038088554097,0.0381146022602673,0.0100389682686954,-0.0673260782323363,0.1011986941468601,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,capex_assets,0.0,"training impurity importance, noncausal",0.0345534255366731,0.0087149839951886,0.0334668042174468,0.0216063287261456,0.055023923444976,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,cash_assets,0.0,"training impurity importance, noncausal",0.0770167212265804,0.0444352498125679,0.0747621633105922,0.0205420560747663,0.2176159083540473,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,debt_assets,0.0127243656409736,"training impurity importance, noncausal",0.3402748302513674,0.0567124983913773,0.3430465134520354,0.2393621601143427,0.4539536260066368,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,debt_equity,0.0222946882557276,"training impurity importance, noncausal",1.3660864445440104,0.753959596714966,1.032420220276758,0.6344832871124897,3.3873150105708247,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,current_ratio,0.0,"training impurity importance, noncausal",2.783745147685843,0.3421730358223597,2.7393871866295263,2.141024122444491,3.701082135887884,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,quick_ratio,0.007588055219063,"training impurity importance, noncausal",1.2876755779774316,0.2343146376907834,1.2688065189307365,0.7655363822855075,1.8634025190704275,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_age_days,0.010898459958161,"training impurity importance, noncausal",89.63811023622048,26.93322280970069,91.0,30.52,142.4999999999999,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield,0.0189888094195261,"training impurity importance, noncausal",-0.0822617908802748,0.2080971136720588,0.006128858554762,-0.6108449940792008,0.2402439252695437,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,book_yield,0.0,"training impurity importance, noncausal",0.5600920126510632,0.4970635724809557,0.298783160096071,0.0757530595049978,2.1425118110702,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,sales_yield,0.0029397017025504,"training impurity importance, noncausal",1.267230477981958,0.8397518405141152,1.1089854338066487,0.1954749846434893,3.9100656757311376,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,fcf_equipment_yield,0.0,"training impurity importance, noncausal",-0.0091972269804359,0.0623761790679286,0.0095938194511185,-0.1584145203454985,0.1186143499817949,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,dividend_yield,0.0,"training impurity importance, noncausal",0.0043610563475361,0.0116280635413855,0.0,0.0,0.0583371019193728,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_relative,0.0881027169939049,"training impurity importance, noncausal",-0.0440207925563627,0.1937945557570546,0.0210837346906446,-0.5822733273016045,0.2681728480204452,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_percentile,0.0325034274765153,"training impurity importance, noncausal",0.5677132489697166,0.2688048386897889,0.6,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,fcf_equipment_yield_relative,0.0,"training impurity importance, noncausal",0.0057748388046062,0.0581320483542411,0.0113856923373007,-0.1463603333494806,0.1289391983519851,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,peer_earnings_yield_gap,0.0223776753602555,"training impurity importance, noncausal",-0.1109932057733336,0.2063762848755554,-0.0172859115116568,-0.6311690306215586,0.2132280056310301,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,momentum_1,0.0041187288332901,"training impurity importance, noncausal",0.0356144794132476,0.1486279957691631,0.0298869266284336,-0.2430620959536463,0.4554423421536397,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,momentum_3,0.015380104226556,"training impurity importance, noncausal",0.0964492697831245,0.2694295263062998,0.0706909752868829,-0.5457780381248256,0.8366820239364262,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,momentum_6,0.0,"training impurity importance, noncausal",0.1806097743587678,0.3996124670947184,0.1333989371235753,-0.6229867555264942,1.4008391906518864,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,momentum_12,0.0337247775751726,"training impurity importance, noncausal",0.3075293261008258,0.5790481097999022,0.2574546120383529,-0.6675390849226741,1.84906243506867,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,relative_momentum,0.0039364253534516,"training impurity importance, noncausal",0.0593149363603804,0.2571578467745012,0.0211844524844033,-0.4523494135567409,0.7835295284028245,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,industry_momentum_relative,0.0,"training impurity importance, noncausal",0.0560562000465748,0.2260436233460858,0.0290872862833799,-0.286300867710714,0.6650455431026072,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,vol_21,0.0222387735733932,"training impurity importance, noncausal",0.029852638284063,0.013105347294975,0.0265618909666642,0.0131091555218579,0.0754456046383007,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,vol_63,0.0368241627027411,"training impurity importance, noncausal",0.0312750103415592,0.0125360653772856,0.0270043486149407,0.0169365177362064,0.0858201730573731,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,vol_252,0.0,"training impurity importance, noncausal",0.0325142669925429,0.0101530458299984,0.0291179915326314,0.0218728354910537,0.0580166742457586,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,beta_252,0.0,"training impurity importance, noncausal",1.639502172182429,0.5828001045243436,1.517111847943821,0.9100860537010792,3.2617014092687686,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,idio_vol,0.0,"training impurity importance, noncausal",0.0278187546467013,0.0084233563129015,0.0240271968036967,0.0174095644767745,0.0465300864722405,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,downside_deviation,0.083819000236198,"training impurity importance, noncausal",0.0201215383475534,0.0090805700326524,0.0181915270846249,0.0089608847713044,0.063339539720308,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,drawdown_252,0.0029288098631345,"training impurity importance, noncausal",-0.386651714502464,0.1803505755255422,-0.3316876173954645,-0.7953303566942355,-0.1914893275438887,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,log_dollar_volume,0.0058751140587794,"training impurity importance, noncausal",17.727540242223967,0.6345233139763895,17.605777144625808,16.87878924167184,19.677714291201823,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,turnover,0.0221247887234205,"training impurity importance, noncausal",0.0152095511364266,0.0062556743807211,0.013397192111654,0.0066993877142248,0.0339444103789645,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,amihud,0.0,"training impurity importance, noncausal",0.0005809344017385,0.0004592759541348,0.0004622900838626,5.260523854040259e-05,0.0023997831363889,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,industry_vol,0.0131262357526222,"training impurity importance, noncausal",0.0119268377693738,0.0056843681899531,0.0105000628639186,0.0053539943415488,0.03386505112846,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,sector_return,0.0425616811987307,"training impurity importance, noncausal",0.0093636726673788,0.0529047204673711,0.0125927806259582,-0.1305205615861152,0.1219043286395878,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,semis_return,0.0413358644907714,"training impurity importance, noncausal",0.0271542948333985,0.0789611435063172,0.0266659095956591,-0.1623923338541681,0.2216365836383204,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,defense_return,0.0871786957672944,"training impurity importance, noncausal",0.0145040802934628,0.0539048666471749,0.0139424095025517,-0.1168139514576849,0.1636877841826445,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,driver_vol,0.0160422581065298,"training impurity importance, noncausal",0.0401462336730443,0.0224229863999411,0.0371189699707161,0.0118281234893011,0.1327229712913183,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,copper_return,0.0169844305426001,"training impurity importance, noncausal",0.0109917884401564,0.0621729397405246,0.0103045741315792,-0.1495564349665872,0.1808542191533639,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,gold_return,0.12685400151967,"training impurity importance, noncausal",0.0110983744212474,0.0416750768829832,0.0062789421185891,-0.0938398311946165,0.1056319954865763,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,silver_return,0.0158529739759169,"training impurity importance, noncausal",0.0154662388803859,0.0977731210242113,0.0047027078806982,-0.22367245510295,0.4195394972952287,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,gas_return,0.0,"training impurity importance, noncausal",0.0157748808111341,0.1562294372884182,0.0150423370430297,-0.348859962752848,0.4280771456840448,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,oil_return,0.0115547000179094,"training impurity importance, noncausal",0.0111398076737465,0.1126134103734758,0.0063068392967304,-0.2431456904987518,0.4947596519172349,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,revenue_growth_diff,0.003845727233561,"training impurity importance, noncausal",0.001062344104615,0.0587334950355812,0.0,-0.1715003889176102,0.3005077304484496,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,operating_margin_diff,0.013780384384421,"training impurity importance, noncausal",0.0009008284830367,0.0301174826785928,0.0,-0.1271467189029186,0.1208919748011998,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,roe_diff,0.0,"training impurity importance, noncausal",0.0022711843097563,0.0550696039209073,0.0,-0.2509864646400772,0.2050591184632298,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_diff,0.0030926643645811,"training impurity importance, noncausal",-0.0003769495445922,0.0619272948082884,0.0005610100259058,-0.3575215660869258,0.1432650415843825,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,revenue_growth_lag1,0.0087006613402308,"training impurity importance, noncausal",0.0311520227669836,0.2084288277647975,0.0702327885091629,-0.4129773240404437,0.5571243102888672,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_lag1,0.0,"training impurity importance, noncausal",-0.0831198790154139,0.2079155136218292,0.0051385402320662,-0.6108449940792008,0.2402439252695437,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_z,0.0387969739756266,"training impurity importance, noncausal",-0.2378678649268181,1.5631482969330408,0.5224098290241811,-4.186565478897879,1.9780271321191156,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,ebitda_growth missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,gross_margin missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_relative missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,earnings_yield_percentile missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,boost_full,1,fcf_equipment_yield_relative missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,revenue_growth,-0.0018879241032943,coefficient per training SD in target units,0.0329448478976711,0.207223795437979,0.0702327885091629,-0.4129773240404437,0.5571243102888672,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,operating_margin,0.1730766136416105,coefficient per training SD in target units,-0.0070237566903368,0.1693544527694363,0.0684489000278474,-0.4925526828730094,0.1481998690813877,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,earnings_yield,-0.178196894644962,coefficient per training SD in target units,-0.0822617908802748,0.2080971136720588,0.006128858554762,-0.6108449940792008,0.2402439252695437,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,market_return,-0.0063547404395435,coefficient per training SD in target units,0.0125623672290171,0.0424533789817226,0.0178947483018112,-0.0913024799947955,0.1078085118117249,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,industry_relative,-0.0075629653043923,coefficient per training SD in target units,0.0014617985850163,0.0400198596216874,0.001262795544589,-0.1071495296554367,0.1095608690468102,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,driver_return,-0.0125040884857426,coefficient per training SD in target units,0.0157748808111341,0.1562294372884182,0.0150423370430297,-0.348859962752848,0.4280771456840448,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,fcf_equipment_assets,-0.0128345116513895,coefficient per training SD in target units,0.0024038088554097,0.0381146022602673,0.0100389682686954,-0.0673260782323363,0.1011986941468601,parameter_paths_return_ATI
ATI,2026-07-31,core_ols_financial_ext,0,debt_assets,-0.0027235488317118,coefficient per training SD in target units,0.3402748302513674,0.0567124983913773,0.3430465134520354,0.2393621601143427,0.4539536260066368,parameter_paths_return_ATI
CRS,2022-12-31,core_ols,0,revenue_growth,-0.0214288271374365,coefficient per training SD in target units,0.003993322198013,0.2295771819996777,0.0378888654840857,-0.3988725657669969,0.3895993179880648,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,operating_margin,0.0522091335275532,coefficient per training SD in target units,0.0069986764774538,0.0887519283176516,0.0323996655518394,-0.2186012204117213,0.1070533177335784,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,earnings_yield,-0.0675275587985046,coefficient per training SD in target units,0.0081702037192597,0.0839570882314475,0.0189274992739345,-0.1589500100625082,0.1738130858955581,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,market_return,-0.023587666812786,coefficient per training SD in target units,0.0107426755004568,0.0448087540230445,0.0178144970166732,-0.0979581166853125,0.1118719530698549,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,industry_relative,0.0005117829092723,coefficient per training SD in target units,0.000243756109018,0.0405619996185081,-0.0003101128043091,-0.1156030641709125,0.1184787179640144,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,driver_return,-0.0083070956429423,coefficient per training SD in target units,0.0250833606314488,0.1492405466133781,0.0155939838976539,-0.2702351313581055,0.4535718749621227,parameter_paths_return_CRS
CRS,2022-12-31,core_ols,0,operating_margin missing,0.0460404696924157,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,revenue_growth,-0.0001412704483078,coefficient per training SD in target units,0.003993322198013,0.2295771819996777,0.0378888654840857,-0.3988725657669969,0.3895993179880648,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,operating_margin,-0.0001166160830262,coefficient per training SD in target units,0.0069986764774538,0.0887519283176516,0.0323996655518394,-0.2186012204117213,0.1070533177335784,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,earnings_yield,-0.0002015570253157,coefficient per training SD in target units,0.0081702037192597,0.0839570882314475,0.0189274992739345,-0.1589500100625082,0.1738130858955581,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,market_return,-0.000226307569632,coefficient per training SD in target units,0.0107426755004568,0.0448087540230445,0.0178144970166732,-0.0979581166853125,0.1118719530698549,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,industry_relative,8.061841601427666e-05,coefficient per training SD in target units,0.000243756109018,0.0405619996185081,-0.0003101128043091,-0.1156030641709125,0.1184787179640144,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,driver_return,-0.0001181602694764,coefficient per training SD in target units,0.0250833606314488,0.1492405466133781,0.0155939838976539,-0.2702351313581055,0.4535718749621227,parameter_paths_return_CRS
CRS,2022-12-31,core_ridge,100.0,operating_margin missing,-2.5345622046898375e-05,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,market_return,-0.0002171036062337,coefficient per training SD in target units,0.0107426755004568,0.0448087540230445,0.0178144970166732,-0.0979581166853125,0.1118719530698549,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,market_vol,0.000159769644267,coefficient per training SD in target units,0.00941206591387,0.0054225782765268,0.0078534934672099,0.0031120169979893,0.0307260092517667,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,smallcap_return,-8.287809561783239e-05,coefficient per training SD in target units,0.0088724442100311,0.0563275697834775,0.0152203873646108,-0.1358798295616289,0.1459505021898053,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,yield_10y,-4.599618569813557e-05,coefficient per training SD in target units,0.0204864189406235,0.0076347608673544,0.0203300011157989,0.0061237998008727,0.0379253996133803,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,yield_short,-6.937524015146338e-05,coefficient per training SD in target units,0.0104278095332439,0.0099377041742608,0.0078500002622604,7.490000296384073e-05,0.0401810998678206,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,yield_10y_change,1.9317304264910022e-06,coefficient per training SD in target units,0.0001765666396135,0.0022065768854947,0.0001449990272521,-0.0055928006470202,0.005274399113655,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,term_spread,6.172835294117898e-05,coefficient per training SD in target units,0.0100533725385686,0.0063248496104921,0.0116599994897842,-0.0043776999950408,0.0208309990525245,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,vix,0.0002116167732242,coefficient per training SD in target units,0.1903082497653506,0.0720994366716752,0.170349998474121,0.1007290028572081,0.4220640018463137,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,real_yield,2.4045618132660323e-05,coefficient per training SD in target units,0.0010676547619047,0.0068854357013537,0.0024,-0.010919,0.015202,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,real_yield_change,0.0001432183561392,coefficient per training SD in target units,8.401190476191196e-05,0.0019387531737964,-0.0002,-0.003989,0.006946,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,eurusd_return,-1.699032047410423e-05,coefficient per training SD in target units,-9.45448117853618e-05,0.0183777040846377,-0.0024587656129632,-0.0403361252210556,0.0419645460568661,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,dollar_return,4.070978642692924e-05,coefficient per training SD in target units,0.0008043144838331,0.0174968766023348,0.002351639522654,-0.0384425608582394,0.0393273183223339,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,revenue_growth,-0.0001189832996012,coefficient per training SD in target units,0.003993322198013,0.2295771819996777,0.0378888654840857,-0.3988725657669969,0.3895993179880648,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,eps_change_price,-0.0001859140828323,coefficient per training SD in target units,-0.0047431345152275,0.0291145831182243,0.0032776817843263,-0.119283463066465,0.0356598487503249,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,loss_transition,0.0001976898097518,coefficient per training SD in target units,0.5,0.5,0.5,0.0,1.0,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,ebitda_growth,-0.0001367198739526,coefficient per training SD in target units,-0.2565799699764463,0.8943362575048126,0.0352573215808929,-3.2909535452322736,1.0086083213773311,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,gross_margin,-7.22259594234962e-05,coefficient per training SD in target units,0.1247595382080774,0.0596329553399601,0.1415133779264214,0.0006776904310111,0.1956260115367058,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,operating_margin,-9.166087396099006e-05,coefficient per training SD in target units,0.0069986764774538,0.0887519283176516,0.0323996655518394,-0.2186012204117213,0.1070533177335784,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,ebitda_margin,-8.934132913052775e-05,coefficient per training SD in target units,0.0722244266974536,0.0800304480219713,0.0956835284280936,-0.1359216790719506,0.1581982283135551,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,roa,-0.0001430069848929,coefficient per training SD in target units,0.0066847502052004,0.0451315750898042,0.0165714688667935,-0.0903360039749083,0.0640600839407996,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,roe,-0.0001366112740668,coefficient per training SD in target units,0.0144079515930355,0.0979232718914473,0.0408074668981983,-0.1939527286061939,0.1404358353510895,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,cfo_assets,5.492217712549974e-05,coefficient per training SD in target units,0.0633769192748797,0.0328680695455776,0.0652682382540159,-0.0201048647522483,0.1251026643450836,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,fcf_equipment_assets,7.232913387750119e-05,coefficient per training SD in target units,0.0168924205319798,0.0270226478961331,0.0175297372733297,-0.0458002013958818,0.080094615460429,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,capex_assets,-0.0001122445612474,coefficient per training SD in target units,0.0405461126227434,0.0107676429504256,0.0351710395217535,0.0249210575196582,0.0570335164496018,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,cash_assets,6.524976852848145e-05,coefficient per training SD in target units,0.03207878382384,0.0340035943814833,0.015642234031886,0.0056521594573926,0.1219429137514705,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,debt_assets,0.0001424256005799,coefficient per training SD in target units,0.2091888784105449,0.0330472869509995,0.2140376984126984,0.1610777395462763,0.3067611912575073,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,debt_equity,0.0001355640242781,coefficient per training SD in target units,0.4709943209181926,0.092451668409694,0.4941852338276218,0.3413036762434352,0.7355801351050405,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,interest_coverage,-0.0001734372142986,coefficient per training SD in target units,2.341366682598248,6.214635875834883,3.007976860325853,-11.768953068592058,11.328638497652582,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,current_ratio,0.000304415988812,coefficient per training SD in target units,3.1858385695004308,0.5767278274445861,3.040155052698106,2.208425370779426,4.491115311909264,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,quick_ratio,0.0002067960897429,coefficient per training SD in target units,1.3248514735021597,0.4395997327775061,1.1436050860134628,0.837246638571142,2.2833271444485708,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,earnings_age_days,8.78685291202594e-05,coefficient per training SD in target units,165.20238095238096,110.29373981305608,123.0,29.0,396.0,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,earnings_yield,-0.0001791660671948,coefficient per training SD in target units,0.0081702037192597,0.0839570882314475,0.0189274992739345,-0.1589500100625082,0.1738130858955581,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,book_yield,0.0002644750036312,coefficient per training SD in target units,0.8012278552899177,0.2860984001667485,0.7171802242832288,0.4872177470743849,1.684242872437041,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,sales_yield,0.0002018054071035,coefficient per training SD in target units,1.1392591591125036,0.4247913505668644,1.01107702679232,0.7049345082809718,2.5266503539769745,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,fcf_equipment_yield,0.0001662836041856,coefficient per training SD in target units,0.0290465740828292,0.0492123122605991,0.024678621390748,-0.0740337596096807,0.1571804716496432,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,dividend_yield,0.0003334665579445,coefficient per training SD in target units,0.0217746446169565,0.0071661258591834,0.020096073995823,0.0121977085285697,0.0448441276695705,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,earnings_yield_relative,-0.0002043601384032,coefficient per training SD in target units,-0.0267718452638921,0.0784052345684213,-0.0198503402479762,-0.1803472400518296,0.1391651077235483,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,earnings_yield_percentile,-0.0002740154562173,coefficient per training SD in target units,0.4023869190782456,0.3629873614696023,0.263768115942029,0.0,1.0,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,peer_earnings_yield_gap,-0.0001855596355975,coefficient per training SD in target units,-0.0228290978998783,0.0781198391921182,-0.0077885105660773,-0.1797201389950884,0.1368199629364653,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,momentum_1,-0.0001098276242573,coefficient per training SD in target units,0.0152580113051236,0.1346534648653057,0.0096117301270982,-0.2934394097790958,0.3471489715306952,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,momentum_3,-4.910777295624802e-05,coefficient per training SD in target units,0.037735214952676,0.2301413578576619,0.0333808666590092,-0.470053344484951,0.6935616194451328,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,momentum_6,-0.0001652060334677,coefficient per training SD in target units,0.0583114600705045,0.3336370330471087,0.0444196333506818,-0.5610504123445479,1.2016885896883702,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,momentum_12,-0.000346295943049,coefficient per training SD in target units,0.0775488979970023,0.3892457539684007,0.0380764987859041,-0.6321290592953289,1.1298704703276827,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,relative_momentum,4.356645881015007e-05,coefficient per training SD in target units,0.0070984245497431,0.213163063961123,-0.023193197864367,-0.3948367249240821,0.6244097803014103,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,industry_momentum_relative,-1.1277329831827244e-05,coefficient per training SD in target units,0.0081662916745178,0.1753805375150109,-0.0251420626161325,-0.2587850459454826,0.6105761098579955,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,vol_21,0.0002447414909379,coefficient per training SD in target units,0.0282878875350002,0.0115442934513334,0.0260779019731711,0.0116309339370939,0.0737119675223668,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,vol_63,0.0001589522874711,coefficient per training SD in target units,0.0296059577872305,0.011643091037955,0.0271422980014287,0.0145321101559993,0.0768857881145534,parameter_paths_return_CRS
CRS,2022-12-31,ridge_full,100.0,vol_252,0.000220074058393,coefficient per training SD in target units,0.0302240124051817,0.0090824139369521,0.0297215834674493,0.0181289818354641,0.0526128701058987,parameter_paths_return_CRS
