ticker,date,model,parameter,validation_mse,order
ENTG,2024-12-31,boost_full,1,0.021957470341555874,
ENTG,2024-12-31,distributed_lag1,0.01,0.016761138043807848,
ENTG,2024-12-31,distributed_lag1,0.1,0.01660030093814517,
ENTG,2024-12-31,distributed_lag1,1.0,0.015626687253056208,
ENTG,2024-12-31,distributed_lag1,10.0,0.01427884080025374,
ENTG,2024-12-31,distributed_lag1,100.0,0.014435516170860427,
ENTG,2024-12-31,distributed_lag3,0.01,0.0173704734244924,
ENTG,2024-12-31,distributed_lag3,0.1,0.017229128087644017,
ENTG,2024-12-31,distributed_lag3,1.0,0.016149621712417597,
ENTG,2024-12-31,distributed_lag3,10.0,0.014211311312029557,
ENTG,2024-12-31,distributed_lag3,100.0,0.01442331298959526,
ENTG,2024-12-31,ar1,0,0.014657327371478799,
ENTG,2024-12-31,A1_market,0.01,0.034096442164334245,
ENTG,2024-12-31,A1_market,0.1,0.02789381489011107,
ENTG,2024-12-31,A1_market,1.0,0.024858236919833673,
ENTG,2024-12-31,A1_market,10.0,0.020837289804737206,
ENTG,2024-12-31,A1_market,100.0,0.017193313276860623,
ENTG,2024-12-31,A2_financial,0.01,0.04389408593499572,
ENTG,2024-12-31,A2_financial,0.1,0.035557924222751655,
ENTG,2024-12-31,A2_financial,1.0,0.04428847903418606,
ENTG,2024-12-31,A2_financial,10.0,0.03198728121412262,
ENTG,2024-12-31,A2_financial,100.0,0.020971927452035615,
ENTG,2024-12-31,A3_valuation,0.01,0.053522030909312214,
ENTG,2024-12-31,A3_valuation,0.1,0.07719276805525731,
ENTG,2024-12-31,A3_valuation,1.0,0.08944847442029857,
ENTG,2024-12-31,A3_valuation,10.0,0.06058392814512433,
ENTG,2024-12-31,A3_valuation,100.0,0.0267775739540132,
ENTG,2024-12-31,A4_momentum,0.01,0.10700655060316237,
ENTG,2024-12-31,A4_momentum,0.1,0.1165195037008185,
ENTG,2024-12-31,A4_momentum,1.0,0.10917992640253242,
ENTG,2024-12-31,A4_momentum,10.0,0.06284104717076895,
ENTG,2024-12-31,A4_momentum,100.0,0.02760700694116498,
ENTG,2024-12-31,A5_risk,0.01,0.10954114238178041,
ENTG,2024-12-31,A5_risk,0.1,0.12302713483858163,
ENTG,2024-12-31,A5_risk,1.0,0.08045685552852652,
ENTG,2024-12-31,A5_risk,10.0,0.05107123210542156,
ENTG,2024-12-31,A5_risk,100.0,0.026250891719514044,
ENTG,2024-12-31,A6_industry,0.01,0.09642460679103819,
ENTG,2024-12-31,A6_industry,0.1,0.11337081372537783,
ENTG,2024-12-31,A6_industry,1.0,0.07494332011644195,
ENTG,2024-12-31,A6_industry,10.0,0.04600488297359775,
ENTG,2024-12-31,A6_industry,100.0,0.02529016069546879,
ENTG,2024-12-31,A7_business,0.01,0.0687670491425778,
ENTG,2024-12-31,A7_business,0.1,0.07578245973088928,
ENTG,2024-12-31,A7_business,1.0,0.06557303875445646,
ENTG,2024-12-31,A7_business,10.0,0.04499715449228912,
ENTG,2024-12-31,A7_business,100.0,0.02493046448181722,
ENTG,2024-12-31,A8_transform,0.01,0.18539435392946332,
ENTG,2024-12-31,A8_transform,0.1,0.05664159373055144,
ENTG,2024-12-31,A8_transform,1.0,0.053201903614573776,
ENTG,2024-12-31,A8_transform,10.0,0.031061407789143094,
ENTG,2024-12-31,A8_transform,100.0,0.019985308786453004,
ENTG,2024-12-31,A9_interaction,0.01,0.18525645396639803,
ENTG,2024-12-31,A9_interaction,0.1,0.07218722856923182,
ENTG,2024-12-31,A9_interaction,1.0,0.05164932176231798,
ENTG,2024-12-31,A9_interaction,10.0,0.03276348610772156,
ENTG,2024-12-31,A9_interaction,100.0,0.02049396900442196,
ENTG,2024-12-31,P1_financial,0.01,0.057661027864224806,
ENTG,2024-12-31,P1_financial,0.1,0.03173678237053151,
ENTG,2024-12-31,P1_financial,1.0,0.03878075594545119,
ENTG,2024-12-31,P1_financial,10.0,0.03061852873002978,
ENTG,2024-12-31,P1_financial,100.0,0.019022806177793443,
ENTG,2024-12-31,P2_valuation,0.01,0.40567864721597363,
ENTG,2024-12-31,P2_valuation,0.1,0.25111731879266336,
ENTG,2024-12-31,P2_valuation,1.0,0.13234438103899274,
ENTG,2024-12-31,P2_valuation,10.0,0.04985643906918522,
ENTG,2024-12-31,P2_valuation,100.0,0.020911874112045575,
ENTG,2024-12-31,P3_transform,0.01,0.17902473725245113,
ENTG,2024-12-31,P3_transform,0.1,0.12272153173897989,
ENTG,2024-12-31,P3_transform,1.0,0.06765885093214519,
ENTG,2024-12-31,P3_transform,10.0,0.027220055265816483,
ENTG,2024-12-31,P3_transform,100.0,0.017281304422776967,
ENTG,2024-12-31,P4_market,0.01,0.1690595127133535,
ENTG,2024-12-31,P4_market,0.1,0.1032202736693172,
ENTG,2024-12-31,P4_market,1.0,0.05454102674277061,
ENTG,2024-12-31,P4_market,10.0,0.03020252116655997,
ENTG,2024-12-31,P4_market,100.0,0.020584651220473437,
ENTG,2024-12-31,P5_industry,0.01,0.1594086152718771,
ENTG,2024-12-31,P5_industry,0.1,0.06719731285030012,
ENTG,2024-12-31,P5_industry,1.0,0.056386304572073,
ENTG,2024-12-31,P5_industry,10.0,0.03142050219030625,
ENTG,2024-12-31,P5_industry,100.0,0.020400667559857914,
ENTG,2024-12-31,P6_business,0.01,0.18539435392946332,
ENTG,2024-12-31,P6_business,0.1,0.05664159373055144,
ENTG,2024-12-31,P6_business,1.0,0.053201903614573776,
ENTG,2024-12-31,P6_business,10.0,0.031061407789143094,
ENTG,2024-12-31,P6_business,100.0,0.019985308786453004,
ENTG,2024-12-31,financial_only,0.01,0.057661027864224806,
ENTG,2024-12-31,financial_only,0.1,0.03173678237053151,
ENTG,2024-12-31,financial_only,1.0,0.03878075594545119,
ENTG,2024-12-31,financial_only,10.0,0.03061852873002978,
ENTG,2024-12-31,financial_only,100.0,0.019022806177793443,
ENTG,2024-12-31,financial_valuation,0.01,0.40567864721597363,
ENTG,2024-12-31,financial_valuation,0.1,0.25111731879266336,
ENTG,2024-12-31,financial_valuation,1.0,0.13234438103899274,
ENTG,2024-12-31,financial_valuation,10.0,0.04985643906918522,
ENTG,2024-12-31,financial_valuation,100.0,0.020911874112045575,
ENTG,2024-12-31,without_market,0.01,0.2825174028578526,
ENTG,2024-12-31,without_market,0.1,0.07980843241312331,
ENTG,2024-12-31,without_market,1.0,0.054007479052437336,
ENTG,2024-12-31,without_market,10.0,0.025771461753810412,
ENTG,2024-12-31,without_market,100.0,0.017078970661042945,
ENTG,2024-12-31,without_financial,0.01,0.13941429339251074,
ENTG,2024-12-31,without_financial,0.1,0.11957763236869552,
ENTG,2024-12-31,without_financial,1.0,0.07809904631371074,
ENTG,2024-12-31,without_financial,10.0,0.04133451154241374,
ENTG,2024-12-31,without_financial,100.0,0.021314345457189618,
ENTG,2024-12-31,without_valuation,0.01,0.059627093334743954,
ENTG,2024-12-31,without_valuation,0.1,0.039719391000833305,
ENTG,2024-12-31,without_valuation,1.0,0.037364174143508046,
ENTG,2024-12-31,without_valuation,10.0,0.021377459800611277,
ENTG,2024-12-31,without_valuation,100.0,0.017830713673764726,
ENTG,2024-12-31,without_momentum,0.01,0.4235309178941395,
