date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1972-07-12,,,,,,,,,,,-0.001631358677837147,-0.01452783077892561,,,,,,,,
1972-07-13,,,,,,,,,,,-0.001633946443083012,-0.007371058610079473,,,,,,,,
1972-07-14,,,,,,,,,,,-0.0016366986355668134,-0.022277206687900897,,,,,,,,
1972-07-17,,,,,,,,,,,0.00163938180953771,-0.007594929374080128,,,,,,,,
1972-07-18,,,,,,,,,,,0.0,0.012755089628354144,,,,,,,,
1972-07-19,,,,,,,,,,,-0.003273319229047167,-0.015113335603814781,,,,,,,,
1972-07-20,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-07-21,,,,,,,,,,,0.0016419953684940758,0.007672626785478975,,,,,,,,
1972-07-24,,,,,,,,,,,0.0,0.007614205825909215,,,,,,,,
1972-07-25,,,,,,,,,,,-0.001639303639510481,0.015113395658872042,,,,,,,,
1972-07-26,,,,,,,,,,,-0.001642073666876076,-0.0173697687387232,,,,,,,,
1972-07-27,,,,,,,,,,,0.008223715684585908,-0.012626250463290578,,,,,,,,
1972-07-28,,,,,,,,,,,-0.001631358677837147,-0.015345314547575928,,,,,,,,
1972-07-31,,,,,,,,,,,0.0,-0.01298700092333005,,,,,,,,
1972-08-01,,,,,,,,,,,0.003267970800735931,-0.0026315764707210976,,,,,,,,
1972-08-02,,,,,,,,,,,0.0,-0.005277039875413392,,,,,,,,
1972-08-03,,,,,,,,,,,0.0016287018077021376,0.005305034755357818,,,,,,,,
1972-08-04,,,,,,,,,,,0.0016259759170100807,0.007915559813120199,,,,,,,,
1972-08-07,,,,,,,,,,,0.0,0.007853395789015893,,,,,,,,
1972-08-08,,,,,,,,,,,-0.0016233364111005733,0.007792262480903478,,,,,,,,
1972-08-09,,,,,,,,,,,-0.0016260534515062375,-0.005154695555459998,,,,,,,,
1972-08-10,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-08-11,,,,,,,,,,,0.0,-0.005181342349755869,,,,,,,,
1972-08-14,,,,,,,,,,,0.003257325954627577,0.007812492724042164,,,,,,,,
1972-08-15,,,,,,,,,,,0.001623413819731967,0.015503923248683105,,,,,,,,
1972-08-16,,,,,,,,,,,0.0016207053356609435,-0.005089053584422909,,,,,,,,
1972-08-17,,,,,,,,,,,0.00323624295826086,-0.007672626785479308,,,,,,,,
1972-08-18,,,,,,,,,,,0.0016129401918516528,0.010309268214748757,,,,,,,,
1972-08-21,,,,,,,,,,,0.0,0.012755089628354144,,,,,,,,
1972-08-22,,,,,,,,,,,-0.0016103428052184343,0.03778333900953723,,,,,,,,
1972-08-23,,,,,,,,,,,0.0032258034744816477,0.014563093312173425,,,,,,,,
1972-08-24,,,,,,,,,,,0.001607753893755115,-0.009569369257348859,,,,,,,,
1972-08-25,,,,,,,,,,,0.004815442972151196,0.02173916799284603,,,,,,,,
1972-08-28,,,,,,,,,,,0.006389770030435393,0.0070922481496633605,,,,,,,,
1972-08-29,,,,,,,,,,,0.006349200101906982,0.044600838069243975,,,,,,,,
1972-08-30,,,,,,,,,,,0.012618284192532636,0.022471996799083183,,,,,,,,
1972-08-31,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-09-01,,,,,,,,,,,0.0015575937579195287,-0.0021978524093689833,,,,,,,,
1972-09-05,,,,,,,,,,,0.004665662614193433,0.03083697525593232,,,,,,,,
1972-09-06,,,,,,,,,,,0.004643921485145475,0.006410301476228897,,,,,,,,
1972-09-07,,,,,,,,,,,0.004622528638884793,-0.0021231908282043355,,,,,,,,
1972-09-08,,,,,,,,,,,0.006134963492337775,0.0063830236225137504,,,,,,,,
