ticker,date,model,parameter,validation_mse,order
ATI,2024-12-31,A7_business,0.01,0.10677706166499323,
ATI,2024-12-31,A7_business,0.1,0.08335595666933578,
ATI,2024-12-31,A7_business,1.0,0.04222867572889377,
ATI,2024-12-31,A7_business,10.0,0.01911421403093493,
ATI,2024-12-31,A7_business,100.0,0.018135206159883774,
ATI,2024-12-31,A8_transform,0.01,0.1204567401255861,
ATI,2024-12-31,A8_transform,0.1,0.07755783604400213,
ATI,2024-12-31,A8_transform,1.0,0.037730645770357694,
ATI,2024-12-31,A8_transform,10.0,0.01867713130758088,
ATI,2024-12-31,A8_transform,100.0,0.017649224418022233,
ATI,2024-12-31,A9_interaction,0.01,0.15722072535611492,
ATI,2024-12-31,A9_interaction,0.1,0.09594250048045727,
ATI,2024-12-31,A9_interaction,1.0,0.040915422680512126,
ATI,2024-12-31,A9_interaction,10.0,0.018667105758743665,
ATI,2024-12-31,A9_interaction,100.0,0.01766867455138739,
ATI,2024-12-31,P1_financial,0.01,0.029369126573331846,
ATI,2024-12-31,P1_financial,0.1,0.02992698474230494,
ATI,2024-12-31,P1_financial,1.0,0.029715420182363287,
ATI,2024-12-31,P1_financial,10.0,0.025938143797294463,
ATI,2024-12-31,P1_financial,100.0,0.01809280308438832,
ATI,2024-12-31,P2_valuation,0.01,0.2468858825643004,
ATI,2024-12-31,P2_valuation,0.1,0.057679838906395775,
ATI,2024-12-31,P2_valuation,1.0,0.025440092683962228,
ATI,2024-12-31,P2_valuation,10.0,0.02258526440346936,
ATI,2024-12-31,P2_valuation,100.0,0.018773472565236333,
ATI,2024-12-31,P3_transform,0.01,0.287892196541292,
ATI,2024-12-31,P3_transform,0.1,0.07678374345946631,
ATI,2024-12-31,P3_transform,1.0,0.02665718012627159,
ATI,2024-12-31,P3_transform,10.0,0.022185025499329117,
ATI,2024-12-31,P3_transform,100.0,0.01824199441687956,
ATI,2024-12-31,P4_market,0.01,0.15499978559151525,
ATI,2024-12-31,P4_market,0.1,0.07312991262013795,
ATI,2024-12-31,P4_market,1.0,0.03307551511826443,
ATI,2024-12-31,P4_market,10.0,0.017003265898782562,
ATI,2024-12-31,P4_market,100.0,0.01762692731198748,
ATI,2024-12-31,P5_industry,0.01,0.1304139324216451,
ATI,2024-12-31,P5_industry,0.1,0.07320450482353034,
ATI,2024-12-31,P5_industry,1.0,0.03727223725056638,
ATI,2024-12-31,P5_industry,10.0,0.01863259638736058,
