task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
return,1,ATI,historical_mean,rate_rising_regime,1,28,0.11816172141470475,0.09470737141260134,0.0,-0.013673571676003356,-0.031959741710052225,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,historical_mean,calendar_year,2023,12,0.12481021489279623,0.10647690049189433,0.0,-0.015590904173143643,-0.7064763358121348,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ATI,historical_mean,calendar_year,2024,12,0.13305391327824703,0.11263807789121928,0.0,0.003351054877232059,-0.5597000752778025,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,historical_mean,calendar_year,2025,12,0.1529384982016089,0.0959762938615296,0.0,-0.04382541314494231,-0.25668399739035963,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,historical_mean,calendar_year,2026,8,0.14031531313541015,0.10620110172903073,0.0,-0.04898595252012694,-0.6101426918994872,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,lasso_full,high_vol_regime,0,32,0.13298611075223218,0.10759215519094548,0.0,-0.00984111509686002,-0.0026930604691991922,0,2023-03-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ATI,lasso_full,high_vol_regime,1,12,0.15045229854647282,0.09897959288814247,0.0,-0.06247959052931179,-0.48167251719159665,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,lasso_full,rate_rising_regime,0,16,0.1670739213521867,0.12368110507594542,0.0,-0.04261317265769801,-0.36582064865995984,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,ATI,lasso_full,rate_rising_regime,1,28,0.11816172141470477,0.09470737141260135,-2.220446049250313e-16,-0.013673571676003351,-0.03195974171005368,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,lasso_full,calendar_year,2023,12,0.12481021489279623,0.10647690049189433,0.0,-0.015590904173143634,-0.7064763358121385,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ATI,lasso_full,calendar_year,2024,12,0.13305391327824703,0.11263807789121928,0.0,0.003351054877232059,-0.5597000752778025,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,lasso_full,calendar_year,2025,12,0.1529384982016089,0.0959762938615296,0.0,-0.04382541314494231,-0.25668399739035963,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,lasso_full,calendar_year,2026,8,0.14031531313541015,0.10620110172903073,0.0,-0.04898595252012694,-0.6101426918994872,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,market_mean,high_vol_regime,0,32,0.13504016731676094,0.10777056886705569,-0.03112986265183837,-0.022776075716743532,-0.050813508384303596,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,market_mean,high_vol_regime,1,12,0.16148994466991284,0.10867629239737892,-0.15210833159919335,-0.08246505248125309,-0.28364858310512586,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,ATI,market_mean,rate_rising_regime,0,16,0.17373996991425603,0.1289578851350049,-0.08138950912295373,-0.058993595006437256,-0.2769165780945688,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,ATI,market_mean,rate_rising_regime,1,28,0.12152687675499048,0.0960516982269375,-0.057769535226596336,-0.027661340450279785,-0.09435184481934225,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,market_mean,calendar_year,2023,12,0.13246890468578507,0.10712043307645852,-0.12649074726916143,-0.03773609014543727,-0.3784416554794621,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ATI,market_mean,calendar_year,2024,12,0.13347840602187608,0.11357416191225318,-0.006390941537184558,-0.0031992542134876693,-0.2989151806182143,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,market_mean,calendar_year,2025,12,0.1584393047062259,0.09986383952467524,-0.0732285400844972,-0.05855972522927843,-0.3139532053540063,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,market_mean,calendar_year,2026,8,0.1461527530090193,0.11325906229421068,-0.0849353531759196,-0.06555927720654872,0.04985949050719975,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,panel_company_effects,high_vol_regime,0,32,0.13399543884293902,0.10890460233012836,-0.015237055157203416,-0.018716882600054035,0.08719216515265667,0,2023-03-31,2026-08-31,0.6875,0.625,0.625,0.0,,,,
return,1,ATI,panel_company_effects,high_vol_regime,1,12,0.14854708159411867,0.10041880456503223,0.025166166810835833,-0.06003705119741747,0.05602553980674697,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,ATI,panel_company_effects,rate_rising_regime,0,16,0.16256698693824664,0.1184525560709889,0.05322369336574584,-0.04925473658865186,0.34280139756405237,0,2023-02-28,2026-01-31,0.75,0.6875,0.6875,0.0,,,,
return,1,ATI,panel_company_effects,rate_rising_regime,1,28,0.12196300752240032,0.09981185829316687,-0.065375319976273,-0.01897532400543961,-0.02307758104831897,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,panel_company_effects,calendar_year,2023,12,0.1292504608211665,0.10900013691463506,-0.07241761399623758,-0.037182953182008864,0.0022046908833816695,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,panel_company_effects,calendar_year,2024,12,0.12856799334391064,0.11044015113007821,0.06629340405245021,-0.011796717230072121,0.3602553402789667,0,2024-01-31,2024-12-31,0.75,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,panel_company_effects,calendar_year,2025,12,0.14798551934461532,0.09550392214724258,0.06372204176222307,-0.041880622577716714,0.3516151997377509,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,panel_company_effects,calendar_year,2026,8,0.1490495789730819,0.11383030088012797,-0.1283695753690144,-0.0286326677116458,-0.5723619358021269,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,pooled_boost,high_vol_regime,0,32,0.135956874402764,0.10962610464542702,-0.04517682985186178,-0.018360884508539385,-0.10834070936294223,0,2023-03-31,2026-08-31,0.5625,0.625,0.625,0.0,,,,
return,1,ATI,pooled_boost,high_vol_regime,1,12,0.15360257467621616,0.10015405365749215,-0.042315837112927746,-0.06550330092599403,-0.2511131571602101,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,pooled_boost,rate_rising_regime,0,16,0.17205966374661302,0.1282060605780641,-0.060573588725127525,-0.04696607494331434,-0.3814449191895443,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,ATI,pooled_boost,rate_rising_regime,1,28,0.11966459965017048,0.09494953654623374,-0.025599418151014852,-0.02221895415329141,0.03621426613839241,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,pooled_boost,calendar_year,2023,12,0.1326252647784243,0.11006948459044408,-0.12915163060112422,-0.020803285572289738,-0.48449744684879,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,pooled_boost,calendar_year,2024,12,0.1330374687718872,0.11342314797993457,0.00024717033484156214,-0.0031502246489723607,0.01285846803835825,0,2024-01-31,2024-12-31,0.5,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,pooled_boost,calendar_year,2025,12,0.1543036081993192,0.09705414142779928,-0.01793142230101563,-0.05193822912091089,0.1101517660020444,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,pooled_boost,calendar_year,2026,8,0.14380773457314142,0.10791533807067943,-0.0503991219654738,-0.057860880409889084,-0.03228545813792822,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,pooled_forest,high_vol_regime,0,32,0.1357577796696126,0.10839361991105985,-0.04211796518719213,-0.026450145113688116,0.047549593183006014,0,2023-03-31,2026-08-31,0.5625,0.625,0.625,0.0,,,,
return,1,ATI,pooled_forest,high_vol_regime,1,12,0.15305095611825226,0.09926594772663726,-0.034842936885495,-0.0629794964953404,-0.17219028514098375,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,pooled_forest,rate_rising_regime,0,16,0.1734452511007329,0.12947641095199164,-0.07772385268829507,-0.052865181011359876,-0.24889093634169418,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,ATI,pooled_forest,rate_rising_regime,1,28,0.11794802906070422,0.09243445123720344,0.0036136766281628097,-0.027011275192869524,0.20267106415644318,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,pooled_forest,calendar_year,2023,12,0.13021932357386792,0.10666282780357879,-0.08855557973561656,-0.035363105842496356,-0.05578675658722202,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,pooled_forest,calendar_year,2024,12,0.13358188732870013,0.11273577406155667,-0.007951988331993398,-0.009355062327925455,0.04435483760605326,0,2024-01-31,2024-12-31,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,pooled_forest,calendar_year,2025,12,0.15461028154324802,0.09752735276903969,-0.021981653569529414,-0.0529864878419489,0.1101726855275879,0,2025-01-31,2025-12-31,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,pooled_forest,calendar_year,2026,8,0.14421960233108258,0.10708446928293262,-0.05642445928092976,-0.053712841179207015,-0.16704210217762924,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,pooled_ridge,high_vol_regime,0,32,0.1325330836986704,0.10947564160354067,0.006801543647946828,-0.034232672072342755,0.2605521680102672,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,pooled_ridge,high_vol_regime,1,12,0.16064185947830906,0.11646196228123344,-0.1400392164505635,-0.0866929570348884,0.07938455380581463,0,2023-01-31,2026-07-31,0.4166666666666667,0.75,0.75,0.0,,,,
return,1,ATI,pooled_ridge,rate_rising_regime,0,16,0.17188076549276124,0.13258421643463844,-0.058369282136984335,-0.06590531628216287,0.16287974710761174,0,2023-02-28,2026-01-31,0.5625,0.6875,0.6875,0.0,,,,
return,1,ATI,pooled_ridge,rate_rising_regime,1,28,0.11938268423248119,0.09926487913335313,-0.020772732418896656,-0.03861699750782226,0.26779822590148533,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,pooled_ridge,calendar_year,2023,12,0.14700008541637777,0.12356975793186781,-0.3871866874716088,-0.05357637135304281,-0.47913354088171817,0,2023-01-31,2023-12-31,0.25,0.5,0.5,0.0,,,,
return,1,ATI,pooled_ridge,calendar_year,2024,12,0.1260949890764702,0.11031109171263721,0.10186762370408342,-0.02069342163499142,0.38486299949076125,0,2024-01-31,2024-12-31,0.75,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,pooled_ridge,calendar_year,2025,12,0.15195592940462746,0.10056551833144356,0.012807926092666677,-0.060715471997081015,0.3952508921923859,0,2025-01-31,2025-12-31,0.75,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,pooled_ridge,calendar_year,2026,8,0.1344225421122731,0.11092595787208996,0.08222955309217106,-0.06449222636403076,0.474742701382123,0,2026-01-31,2026-08-31,0.625,0.75,0.75,0.0,,,,
return,1,ATI,ridge_full,high_vol_regime,0,32,0.1271882858706219,0.10373719767873887,0.08529372462621976,-0.019561197270148593,0.33762764695220737,0,2023-03-31,2026-08-31,0.71875,0.625,0.625,0.0,,,,
return,1,ATI,ridge_full,high_vol_regime,1,12,0.1705186166870614,0.1212048244569735,-0.28453501592248864,-0.09034949021446254,-0.2543856343737198,0,2023-01-31,2026-07-31,0.25,0.75,0.75,0.0,,,,
return,1,ATI,ridge_full,rate_rising_regime,0,16,0.17216413068932324,0.13371178460194041,-0.061861845516653524,-0.06600634188587044,0.15509247874537427,0,2023-02-28,2026-01-31,0.5,0.6875,0.6875,0.0,,,,
return,1,ATI,ridge_full,rate_rising_regime,1,28,0.11837152458510919,0.09409498805615278,-0.0035542716693615084,-0.02335895446587066,0.16468837081142212,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,ridge_full,calendar_year,2023,12,0.14182429900315346,0.12259329252235708,-0.29122233422537347,-0.030133613440810062,-0.5280642154504402,0,2023-01-31,2023-12-31,0.25,0.5,0.5,0.0,,,,
return,1,ATI,ridge_full,calendar_year,2024,12,0.12061154596420685,0.10522554809717706,0.17828263674615707,-0.011181391711534016,0.5251686754451953,0,2024-01-31,2024-12-31,0.75,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,ridge_full,calendar_year,2025,12,0.15994986528652325,0.10034377421733487,-0.09379041871747096,-0.07297576323648819,0.23355158943871449,0,2025-01-31,2025-12-31,0.75,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,ridge_full,calendar_year,2026,8,0.13399434274232785,0.1045121051451122,0.08806730609814095,-0.04233287181903979,0.23394290266225698,0,2026-01-31,2026-08-31,0.625,0.75,0.75,0.0,,,,
return,1,ATI,ridge_rolling84,high_vol_regime,0,32,0.13488853971065393,0.10875370308551317,-0.02881558861727118,-0.013068264272067205,0.06840586409996628,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,ridge_rolling84,high_vol_regime,1,12,0.16963547876202806,0.12135910942250021,-0.2712639262002896,-0.08713308219894483,-0.239022120596501,0,2023-01-31,2026-07-31,0.4166666666666667,0.75,0.75,0.0,,,,
return,1,ATI,ridge_rolling84,rate_rising_regime,0,16,0.17651472069074509,0.13491715624784326,-0.11620644997944596,-0.06540756559454153,-0.025950727973667962,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,ATI,ridge_rolling84,rate_rising_regime,1,28,0.12378445877787594,0.09920547542289042,-0.0974345423356624,-0.014902156913600851,-0.03676969140940511,0,2023-01-31,2026-08-31,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,ridge_rolling84,calendar_year,2023,12,0.1497903898717871,0.12863994575001514,-0.4403486848831102,-0.033532845426218864,-0.6748193741269669,0,2023-01-31,2023-12-31,0.25,0.5,0.5,0.0,,,,
return,1,ATI,ridge_rolling84,calendar_year,2024,12,0.12812996756578873,0.11254070006033769,0.0726447648515477,-0.00773595009861841,0.2753750502101897,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,ridge_rolling84,calendar_year,2025,12,0.1616672631155427,0.10090487358337363,-0.11740479270490023,-0.0641600650547439,-0.004325192581026583,0,2025-01-31,2025-12-31,0.75,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,ridge_rolling84,calendar_year,2026,8,0.13585961831571253,0.10392519738521326,0.062501372262185,-0.024829389517314265,0.012721116109191558,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,without_business,high_vol_regime,0,32,0.13063940738489496,0.10520962180247817,0.034981068649118874,-0.02125835436347477,0.2393253072243431,0,2023-03-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ATI,without_business,high_vol_regime,1,12,0.1714585138853121,0.12050227579757415,-0.29873473540042994,-0.08344001911096958,-0.34265254325464173,0,2023-01-31,2026-07-31,0.3333333333333333,0.75,0.75,0.0,,,,
return,1,ATI,without_business,rate_rising_regime,0,16,0.17272708499919226,0.1344878864489088,-0.06881749918215818,-0.0663108089035363,0.1303458967129854,0,2023-02-28,2026-01-31,0.4375,0.6875,0.6875,0.0,,,,
return,1,ATI,without_business,rate_rising_regime,1,28,0.12270098409025496,0.09503317943098752,-0.0783071209095223,-0.022163379518080253,0.006751805190079127,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,without_business,calendar_year,2023,12,0.13720972413471044,0.11570686579366206,-0.20856362951092788,-0.030691820930608533,-0.4108993302120171,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,without_business,calendar_year,2024,12,0.12956906496857684,0.1142161746720084,0.05169651847498147,-0.015696264480090257,0.2735058676883325,0,2024-01-31,2024-12-31,0.5,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,without_business,calendar_year,2025,12,0.16004045250511093,0.10576159786411715,-0.09502970065625416,-0.06978342778824391,0.1712233434078787,0,2025-01-31,2025-12-31,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,without_business,calendar_year,2026,8,0.14325591043706687,0.09806494341159253,-0.0423533309568318,-0.035936176321939454,-0.10735067362882136,0,2026-01-31,2026-08-31,0.625,0.75,0.75,0.0,,,,
return,1,ATI,without_financial,high_vol_regime,0,32,0.127967330738635,0.10456519377532073,0.0740540164999206,-0.014366945904019868,0.29964315377398076,0,2023-03-31,2026-08-31,0.71875,0.625,0.625,0.0,,,,
return,1,ATI,without_financial,high_vol_regime,1,12,0.159993651933702,0.10991094451710637,-0.13085741182204358,-0.07834699141389914,-0.08550658923438234,0,2023-01-31,2026-07-31,0.5,0.75,0.75,0.0,,,,
return,1,ATI,without_financial,rate_rising_regime,0,16,0.16829527884061773,0.12871303767849063,-0.014674004325423207,-0.05790631632892494,0.1895646062401698,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,ATI,without_financial,rate_rising_regime,1,28,0.11619306860815275,0.09305746186284604,0.03304375141352578,-0.016907325165450942,0.19784958871669414,0,2023-01-31,2026-08-31,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,without_financial,calendar_year,2023,12,0.1375599751179938,0.1200080626496428,-0.21474163001910784,-0.024545781115429963,-0.49039699195673764,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ATI,without_financial,calendar_year,2024,12,0.12095795513470614,0.10273027407895476,0.17355573931614277,0.000970999474966557,0.5088216185799769,0,2024-01-31,2024-12-31,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,without_financial,calendar_year,2025,12,0.15266088998683297,0.092572089394708,0.0036270300289019675,-0.058008283837273696,0.2850592034982838,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,without_financial,calendar_year,2026,8,0.1364225877173637,0.11016155269198408,0.05471573955241038,-0.05261367252032252,0.2722490866486333,0,2026-01-31,2026-08-31,0.625,0.75,0.75,0.0,,,,
return,1,ATI,without_industry,high_vol_regime,0,32,0.12524746433686926,0.10504270620336095,0.11299653901373674,-0.017617578257822196,0.36179532970306433,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,without_industry,high_vol_regime,1,12,0.19633659966271566,0.13497845280951387,-0.7029616825494112,-0.10454059505477248,-0.4079132659434298,0,2023-01-31,2026-07-31,0.25,0.75,0.75,0.0,,,,
return,1,ATI,without_industry,rate_rising_regime,0,16,0.18802257706673223,0.14592088724366042,-0.2664926387777371,-0.07328314445876191,-0.030108337509778385,0,2023-02-28,2026-01-31,0.4375,0.6875,0.6875,0.0,,,,
return,1,ATI,without_industry,rate_rising_regime,1,28,0.11936118161554513,0.09451335129725535,-0.020405052491327513,-0.0230614047702639,0.14941118007866996,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,without_industry,calendar_year,2023,12,0.14035132124623884,0.12142393080364021,-0.26454051636613474,-0.029096252787171095,-0.4638445410873038,0,2023-01-31,2023-12-31,0.25,0.5,0.5,0.0,,,,
